Test ID:	Date Tested:	Time:	Test Type:	Diameter Avg. (mm):	Cyl. Corr. Factor:	Height (mm):	Age (days):	Weight (kN):	Break Type:	Ramp Rate (MPa/s):	Load at Break (kN):	Stress at Break (MPa):
12	6/6/2021	2:06	Cylinder	150	1	300	0	13.39	Invalid/No Break	0.25	1625.29	91.97
Column1	Sample Time	Load (kN)	Stress (MPa)	Long. Strain	Trans. Strain	Chan1 Deflection (mm)	Chan2 Deflection (mm)					
10.00	04:51.5	1284.904395	72.71211027	0	0.000885	0	0					
1.00	04:51.6	1285.963072	72.76726833	0	0.000885	0	0					
2.00	04:51.7	1286.550237	72.80174212	0	0.000885	0	0					
3.00	04:51.8	1286.550237	72.80174212	0	0.000885	0	0					
4.00	04:51.9	1286.314481	72.78795261	0	0.000885	0	0					
5.00	04:52.0	1288.075977	72.89137396	0	0.000885	0	0					
6.00	04:52.1	1288.36956	72.90516348	0	0.000885	0	0					
7.00	04:52.2	1288.36956	72.90516348	0	0.000885	0	0					
8.00	04:52.3	1289.481615	72.96721629	0	0.000885	0	0					
9.00	04:52.4	1290.131055	73.00858484	0	0.000885	0	0					
10.00	04:52.5	1291.478866	73.08442717	0	0.000885	0	0					
1.00	04:52.6	1291.478866	73.08442717	0	0.000885	0	0					
2.00	04:52.7	1291.714622	73.09821668	0	0.000885	0	0					
3.00	04:52.8	1292.301787	73.13269047	0	0.000885	0	0					
4.00	04:52.9	1292.301787	73.13269047	0	0.000885	0	0					
5.00	04:53.0	1292.831126	73.1602695	0	0.000885	0	0					
6.00	04:53.1	1293.591772	73.20163804	0	0.000885	0	0					
7.00	04:53.2	1294.178937	73.23611183	0	0.000885	0	0					
8.00	04:53.3	1294.178937	73.23611183	0	0.000885	0	0					
9.00	04:53.4	1294.005456	73.22232231	0	0.000885	0	0					
10.00	04:53.5	1295.237614	73.29816464	0	0.000885	0	0					
1.00	04:53.6	1295.64685	73.31884892	0	0.000885	0	0					
2.00	04:53.7	1295.64685	73.31884892	0	0.000885	0	0					
3.00	04:53.8	1296.643252	73.37400697	0	0.000885	0	0					
4.00	04:53.9	1296.821181	73.38779649	0	0.000885	0	0					
5.00	04:54.0	1297.114763	73.401586	0	0.000885	0	0					
6.00	04:54.1	1297.114763	73.401586	0	0.000885	0	0					
7.00	04:54.2	1298.524849	73.48432309	0	0.000885	0	0					
8.00	04:54.3	1298.524849	73.48432309	0	0.000885	0	0					
9.00	04:54.4	1299.285495	73.52569163	0	0.000885	0	0					
10.00	04:54.5	1299.285495	73.52569163	0	0.000885	0	0					
1.00	04:54.6	1300.401999	73.58774445	0	0.000885	0	0					
2.00	04:54.7	1300.637755	73.60153396	0	0.000885	0	0					
3.00	04:54.8	1301.634156	73.65669202	0	0.000885	0	0					
4.00	04:54.9	1301.634156	73.65669202	0	0.000885	0	0					
5.00	04:55.0	1301.74981	73.66358678	0	0.000885	0	0					
6.00	04:55.1	1302.692833	73.71874484	0	0.000885	0	0					
7.00	04:55.2	1303.159896	73.74632387	0	0.000885	0	0					
8.00	04:55.3	1303.159896	73.74632387	0	0.000885	0	0					
9.00	04:55.4	1303.453479	73.76011338	0	0.000885	0	0					
10.00	04:55.5	1303.747062	73.7739029	0	0.000885	0	0					
1.00	04:55.6	1303.747062	73.7739029	0	0.000885	0	0					
2.00	04:55.7	1304.156298	73.80148193	0	0.000885	0	0					
3.00	04:55.8	1304.685636	73.82906095	0	0.000885	0	0					
4.00	04:55.9	1304.685636	73.82906095	0	0.000885	0	0					
5.00	04:56.0	1304.685636	73.82906095	0	0.000885	0	0					
6.00	04:56.1	1306.15355	73.91179804	0	0.000885	0	0					
7.00	04:56.2	1306.389305	73.92558756	0	0.000885	0	0					
8.00	04:56.3	1307.212226	73.97385086	0	0.000885	0	0					
9.00	04:56.4	1307.212226	73.97385086	0	0.000885	0	0					
10.00	04:56.5	1307.799392	74.00832464	0	0.000885	0	0					
1.00	04:56.6	1308.444384	74.04279843	0	0.000885	0	0					
2.00	04:56.7	1309.498612	74.10485125	0	0.000885	0	0					
3.00	04:56.8	1309.498612	74.10485125	0	0.000885	0	0					
4.00	04:56.9	1309.089376	74.07727222	0	0.000885	0	0					
5.00	04:57.0	1309.792195	74.11864076	0	0.000885	0	0					
6.00	04:57.1	1311.144454	74.19448309	0	0.000885	0	0					
7.00	04:57.2	1311.144454	74.19448309	0	0.000885	0	0					
8.00	04:57.3	1311.086627	74.19448309	0	0.000885	0	0					
9.00	04:57.4	1312.140856	74.24964115	0	0.000885	0	0					
10.00	04:57.5	1313.315186	74.31858872	0	0.000885	0	0					
1.00	04:57.6	1313.315186	74.31858872	0	0.000885	0	0					
2.00	04:57.7	1313.724423	74.33927299	0	0.000885	0	0					
3.00	04:57.8	1314.605171	74.39443105	0	0.000885	0	0					
4.00	04:57.9	1314.605171	74.39443105	0	0.000885	0	0					
5.00	04:58.0	1314.840926	74.40822057	0	0.000885	0	0					
6.00	04:58.1	1315.779501	74.45648387	0	0.000885	0	0					
7.00	04:58.2	1315.60602	74.44958911	0	0.000885	0	0					
8.00	04:58.3	1315.60602	74.44958911	0	0.000885	0	0					
9.00	04:58.4	1316.718076	74.51164193	0	0.000885	0	0					
10.00	04:58.5	1316.896005	74.51853668	0	0.000885	0	0					
1.00	04:58.6	1317.834579	74.57369474	0	0.000885	0	0					
2.00	04:58.7	1317.834579	74.57369474	0	0.000885	0	0					
3.00	04:58.8	1317.776753	74.57369474	0	0.000885	0	0					
4.00	04:58.9	1318.363918	74.60127377	0	0.000885	0	0					
5.00	04:59.0	1319.302493	74.65643183	0	0.000885	0	0					
6.00	04:59.1	1319.302493	74.65643183	0	0.000885	0	0					
7.00	04:59.2	1319.418146	74.66332659	0	0.000885	0	0					
8.00	04:59.3	1320.654752	74.73227416	0	0.000885	0	0					
9.00	04:59.4	1320.476823	74.7253794	0	0.000885	0	0					
10.00	04:59.5	1320.476823	74.7253794	0	0.000885	0	0					
1.00	04:59.6	1321.357571	74.7736427	0	0.000885	0	0					
2.00	04:59.7	1322.238319	74.821906	0	0.000885	0	0					
3.00	04:59.8	1322.705382	74.84948503	0	0.000885	0	0					
4.00	04:59.9	1322.705382	74.84948503	0	0.000885	0	0					
5.00	05:00.0	1323.58613	74.89774833	0	0.000885	0	0					
6.00	05:00.1	1324.293397	74.93911688	0	0.000885	0	0					
7.00	05:00.2	1324.702634	74.95980115	0	0.000885	0	0					
8.00	05:00.3	1324.702634	74.95980115	0	0.000885	0	0					
9.00	05:00.5	1324.996216	74.98048542	0	0.000885	0	0					
10.00	05:00.5	1325.405453	75.00116969	0	0.000885	0	0					
1.00	05:00.6	1325.405453	75.00116969	0	0.000885	0	0					
2.00	05:00.7	1325.583381	75.01495921	0	0.000885	0	0					
3.00	05:00.8	1325.583381	75.01495921	0	0.000885	0	0					
4.00	05:00.9	1326.406302	75.05632775	0	0.000885	0	0					
5.00	05:01.0	1326.406302	75.05632775	0	0.000885	0	0					
6.00	05:01.1	1326.2862	75.04943299	0	0.000885	0	0					
7.00	05:01.2	1327.81194	75.13906484	0	0.000885	0	0					
8.00	05:01.3	1328.928444	75.20111765	0	0.000885	0	0					
9.00	05:01.4	1328.928444	75.20111765	0	0.000885	0	0					
10.00	05:01.5	1329.1642	75.21490717	0	0.000885	0	0					
1.00	05:01.6	1330.102775	75.27006523	0	0.000885	0	0					
2.00	05:01.7	1331.748617	75.35969707	0	0.000885	0	0					
3.00	05:01.8	1331.748617	75.35969707	0	0.000885	0	0					
4.00	05:01.9	1332.451436	75.40106561	0	0.000885	0	0					
5.00	05:02.0	1332.509262	75.40796037	0	0.000885	0	0					
6.00	05:02.1	1332.509262	75.40796037	0	0.000885	0	0					
7.00	05:02.2	1333.505664	75.46311843	0	0.000885	0	0					
8.00	05:02.3	1334.564341	75.51827649	0	0.000885	0	0					
9.00	05:02.4	1335.035852	75.54585552	0	0.000885	0	0					
10.00	05:02.5	1335.035852	75.54585552	0	0.000885	0	0					
1.00	05:02.6	1335.26716	75.55964503	0	0.000885	0	0					
2.00	05:02.7	1336.26801	75.61480309	0	0.000885	0	0					
3.00	05:02.8	1337.557994	75.69064542	0	0.000885	0	0					
4.00	05:02.9	1337.557994	75.69064542	0	0.000885	0	0					
5.00	05:03.0	1337.44234	75.68375066	0	0.000885	0	0					
6.00	05:03.1	1338.732325	75.75959299	0	0.000885	0	0					
7.00	05:03.2	1338.910253	75.76648775	0	0.000885	0	0					
8.00	05:03.3	1338.910253	75.76648775	0	0.000885	0	0					
9.00	05:03.4	1339.49297	75.80096154	0	0.000885	0	0					
10.00	05:03.5	1339.964482	75.82854057	0	0.000885	0	0					
1.00	05:03.6	1340.315891	75.84922484	0	0.000885	0	0					
2.00	05:03.7	1340.315891	75.84922484	0	0.000885	0	0					
3.00	05:03.8	1341.080986	75.89059338	0	0.000885	0	0					
4.00	05:03.9	1341.432395	75.91127765	0	0.000885	0	0					
5.00	05:04.0	1341.961733	75.93885668	0	0.000885	0	0					
6.00	05:04.1	1341.961733	75.93885668	0	0.000885	0	0					
7.00	05:04.2	1341.610324	75.91817241	0	0.000885	0	0					
8.00	05:04.3	1342.606726	75.97333047	0	0.000885	0	0					
9.00	05:04.4	1342.606726	75.97333047	0	0.000885	0	0					
10.00	05:04.5	1342.606726	75.97333047	0	0.000885	0	0					
1.00	05:04.6	1344.190292	76.06296231	0	0.000885	0	0					
2.00	05:04.7	1343.660954	76.03538328	0	0.000885	0	0					
3.00	05:04.8	1343.660954	76.03538328	0	0.000885	0	0					
4.00	05:04.9	1344.777458	76.0974361	0	0.000885	0	0					
5.00	05:05.0	1345.42245	76.13880464	0	0.000885	0	0					
6.00	05:05.1	1345.658206	76.1456994	0	0.000885	0	0					
7.00	05:05.2	1345.658206	76.1456994	0	0.000885	0	0					
8.00	05:05.3	1346.59678	76.20085746	0	0.000885	0	0					
9.00	05:05.4	1347.126119	76.22843649	0	0.000885	0	0					
10.00	05:05.5	1347.891213	76.27669979	0	0.000885	0	0					
1.00	05:05.6	1347.891213	76.27669979	0	0.000885	0	0					
2.00	05:05.7	1348.536205	76.31117358	0	0.000885	0	0					
3.00	05:05.8	1348.767512	76.32496309	0	0.000885	0	0					
4.00	05:05.9	1349.884016	76.38701591	0	0.000885	0	0					
5.00	05:06.0	1349.884016	76.38701591	0	0.000885	0	0					
6.00	05:06.1	1350.004118	76.39391066	0	0.000885	0	0					
7.00	05:06.2	1351.00052	76.44906872	0	0.000885	0	0					
8.00	05:06.3	1352.17485	76.51801629	0	0.000885	0	0					
9.00	05:06.4	1352.17485	76.51801629	0	0.000885	0	0					
10.00	05:06.5	1352.468433	76.53180581	0	0.000885	0	0					
1.00	05:06.6	1353.464834	76.59385862	0	0.000885	0	0					
2.00	05:06.7	1353.994173	76.62143765	0	0.000885	0	0					
3.00	05:06.8	1353.994173	76.62143765	0	0.000885	0	0					
4.00	05:06.9	1354.052	76.62143765	0	0.000885	0	0					
5.00	05:07.0	1355.57774	76.7110695	0	0.000885	0	0					
6.00	05:07.1	1355.341984	76.69727998	0	0.000885	0	0					
7.00	05:07.2	1355.341984	76.69727998	0	0.000885	0	0					
8.00	05:07.3	1356.107078	76.73864853	0	0.000885	0	0					
9.00	05:07.4	1355.929149	76.73175377	0	0.000885	0	0					
10.00	05:07.5	1357.045653	76.79380658	0	0.000885	0	0					
1.00	05:07.6	1357.045653	76.79380658	0	0.000885	0	0					
2.00	05:07.7	1357.165755	76.80070134	0	0.000885	0	0					
3.00	05:07.8	1357.926401	76.84206989	0	0.000885	0	0					
4.00	05:07.9	1357.926401	76.84206989	0	0.000885	0	0					
5.00	05:08.0	1358.749322	76.89033319	0	0.000885	0	0					
6.00	05:08.1	1358.922802	76.89722794	0	0.000885	0	0					
7.00	05:08.2	1360.039306	76.95928076	0	0.000885	0	0					
8.00	05:08.3	1360.039306	76.95928076	0	0.000885	0	0					
9.00	05:08.4	1359.923652	76.95928076	0	0.000885	0	0					
10.00	05:08.5	1361.213636	77.02822833	0	0.000885	0	0					
1.00	05:08.6	1361.685148	77.05580736	0	0.000885	0	0					
2.00	05:08.7	1361.685148	77.05580736	0	0.000885	0	0					
3.00	05:08.8	1362.272313	77.09028115	0	0.000885	0	0					
4.00	05:08.9	1363.090786	77.13854445	0	0.000885	0	0					
5.00	05:09.0	1362.975132	77.13164969	0	0.000885	0	0					
6.00	05:09.1	1362.975132	77.13164969	0	0.000885	0	0					
7.00	05:09.2	1364.443045	77.21438678	0	0.000885	0	0					
8.00	05:09.3	1364.678801	77.22817629	0	0.000885	0	0					
9.00	05:09.4	1364.678801	77.22817629	0	0.000885	0	0					
10.00	05:09.5	1364.678801	77.22817629	0	0.000885	0	0					
1.00	05:09.6	1365.968785	77.29712387	0	0.000885	0	0					
2.00	05:09.7	1366.084439	77.30401862	0	0.000885	0	0					
3.00	05:09.8	1366.555951	77.33159765	0	0.000885	0	0					
4.00	05:09.9	1366.555951	77.33159765	0	0.000885	0	0					
5.00	05:10.0	1367.672454	77.39365047	0	0.000885	0	0					
6.00	05:10.1	1367.788108	77.40054523	0	0.000885	0	0					
7.00	05:10.2	1368.259619	77.42812425	0	0.000885	0	0					
8.00	05:10.3	1368.259619	77.42812425	0	0.000885	0	0					
9.00	05:10.4	1369.723084	77.51086134	0	0.000885	0	0					
10.00	05:10.6	1369.256021	77.48328231	0	0.000885	0	0					
1.00	05:10.6	1370.603832	77.55912464	0	0.000885	0	0					
2.00	05:10.7	1370.603832	77.55912464	0	0.000885	0	0					
3.00	05:10.8	1371.956092	77.63496697	0	0.000885	0	0					
4.00	05:10.9	1371.720336	77.62117746	0	0.000885	0	0					
5.00	05:11.0	1371.720336	77.62117746	0	0.000885	0	0					
6.00	05:11.1	1372.952493	77.69012503	0	0.000885	0	0					
7.00	05:11.2	1373.424005	77.71770406	0	0.000885	0	0					
8.00	05:11.3	1373.659761	77.73149357	0	0.000885	0	0					
9.00	05:11.4	1373.659761	77.73149357	0	0.000885	0	0					
10.00	05:11.5	1374.949745	77.8073359	0	0.000885	0	0					
1.00	05:11.6	1375.479083	77.83491493	0	0.000885	0	0					
2.00	05:11.7	1375.652564	77.84870445	0	0.000885	0	0					
3.00	05:11.8	1375.652564	77.84870445	0	0.000885	0	0					
4.00	05:11.9	1376.653414	77.90386251	0	0.000885	0	0					
5.00	05:12.0	1377.240579	77.93833629	0	0.000885	0	0					
6.00	05:12.1	1378.059052	77.97970484	0	0.000885	0	0					
7.00	05:12.2	1378.059052	77.97970484	0	0.000885	0	0					
8.00	05:12.3	1378.530563	78.00728387	0	0.000885	0	0					
9.00	05:12.4	1378.9398	78.0348629	0	0.000885	0	0					
10.00	05:12.5	1378.9398	78.0348629	0	0.000885	0	0					
1.00	05:12.6	1379.647067	78.06933668	0	0.000885	0	0					
2.00	05:12.7	1379.940649	78.09002095	0	0.000885	0	0					
3.00	05:12.8	1380.585642	78.12449474	0	0.000885	0	0					
4.00	05:12.9	1380.585642	78.12449474	0	0.000885	0	0					
5.00	05:13.0	1380.292059	78.11070523	0	0.000885	0	0					
6.00	05:13.1	1381.697697	78.18654756	0	0.000885	0	0					
7.00	05:13.2	1381.404114	78.17275804	0	0.000885	0	0					
8.00	05:13.3	1381.404114	78.17275804	0	0.000885	0	0					
9.00	05:13.4	1382.64072	78.24170561	0	0.000885	0	0					
10.00	05:13.5	1383.049956	78.26238989	0	0.000885	0	0					
1.00	05:13.6	1383.579295	78.29686367	0	0.000885	0	0					
2.00	05:13.7	1383.579295	78.29686367	0	0.000885	0	0					
3.00	05:13.8	1384.517869	78.34512697	0	0.000885	0	0					
4.00	05:13.9	1384.753625	78.35891649	0	0.000885	0	0					
5.00	05:14.0	1385.807854	78.4209693	0	0.000885	0	0					
6.00	05:14.1	1385.807854	78.4209693	0	0.000885	0	0					
7.00	05:14.2	1385.807854	78.4209693	0	0.000885	0	0					
8.00	05:14.3	1386.101436	78.43475882	0	0.000885	0	0					
9.00	05:14.4	1387.21794	78.50370639	0	0.000885	0	0					
10.00	05:14.5	1387.21794	78.50370639	0	0.000885	0	0					
1.00	05:14.6	1387.453696	78.51060115	0	0.000885	0	0					
2.00	05:14.7	1387.920759	78.53818018	0	0.000885	0	0					
3.00	05:14.8	1389.095089	78.60712775	0	0.000885	0	0					
4.00	05:15.0	1389.095089	78.60712775	0	0.000885	0	0					
5.00	05:15.1	1389.152916	78.60712775	0	0.000885	0	0					
6.00	05:15.2	1390.563003	78.68986484	0	0.000885	0	0					
7.00	05:15.3	1391.265822	78.73123338	0	0.000885	0	0					
8.00	05:15.4	1391.265822	78.73123338	0	0.000885	0	0					
9.00	05:15.5	1391.150168	78.72433862	0	0.000885	0	0					
10.00	05:15.6	1392.675908	78.80707571	0	0.000885	0	0					
1.00	05:15.7	1393.027317	78.82775998	0	0.000885	0	0					
2.00	05:15.8	1393.027317	78.82775998	0	0.000885	0	0					
3.00	05:15.9	1393.672309	78.86912853	0	0.000885	0	0					
4.00	05:16.0	1395.024569	78.94497086	0	0.000885	0	0					
5.00	05:16.1	1395.024569	78.94497086	0	0.000885	0	0					
6.00	05:16.2	1394.84664	78.93118134	0	0.000885	0	0					
7.00	05:16.3	1395.553907	78.97254989	0	0.000885	0	0					
8.00	05:16.4	1395.84749	78.9863394	0	0.000885	0	0					
9.00	05:16.4	1395.84749	78.9863394	0	0.000885	0	0					
10.00	05:16.5	1396.550309	79.02770794	0	0.000885	0	0					
1.00	05:16.6	1397.253128	79.06907649	0	0.000885	0	0					
2.00	05:16.7	1397.253128	79.06907649	0	0.000885	0	0					
3.00	05:16.8	1397.253128	79.06907649	0	0.000885	0	0					
4.00	05:16.9	1398.427458	79.13802406	0	0.000885	0	0					
5.00	05:17.0	1398.253978	79.12423455	0	0.000885	0	0					
6.00	05:17.1	1399.014624	79.16560309	0	0.000885	0	0					
7.00	05:17.2	1399.014624	79.16560309	0	0.000885	0	0					
8.00	05:17.3	1399.308206	79.18628736	0	0.000885	0	0					
9.00	05:17.4	1400.015473	79.2276559	0	0.000885	0	0					
10.00	05:17.5	1400.015473	79.2276559	0	0.000885	0	0					
1.00	05:17.6	1400.602639	79.25523493	0	0.000885	0	0					
2.00	05:17.7	1401.656867	79.31728775	0	0.000885	0	0					
3.00	05:17.8	1401.776969	79.32418251	0	0.000885	0	0					
4.00	05:17.9	1401.776969	79.32418251	0	0.000885	0	0					
5.00	05:18.0	1403.240434	79.40691959	0	0.000885	0	0					
6.00	05:18.1	1403.066954	79.40002484	0	0.000885	0	0					
7.00	05:18.2	1404.299111	79.46897241	0	0.000885	0	0					
8.00	05:18.3	1404.299111	79.46897241	0	0.000885	0	0					
9.00	05:18.4	1405.357788	79.52413047	0	0.000885	0	0					
10.00	05:18.5	1405.415615	79.53102522	0	0.000885	0	0					
1.00	05:18.6	1406.763426	79.60686755	0	0.000885	0	0					
2.00	05:18.7	1406.763426	79.60686755	0	0.000885	0	0					
3.00	05:18.8	1407.586347	79.65513086	0	0.000885	0	0					
4.00	05:18.9	1407.52852	79.6482361	0	0.000885	0	0					
5.00	05:19.0	1408.057858	79.68270989	0	0.000885	0	0					
6.00	05:19.1	1408.057858	79.68270989	0	0.000885	0	0					
7.00	05:19.2	1408.351441	79.6964994	0	0.000885	0	0					
8.00	05:19.3	1409.699252	79.77234173	0	0.000885	0	0					
9.00	05:19.4	1410.108488	79.793026	0	0.000885	0	0					
10.00	05:19.5	1410.108488	79.793026	0	0.000885	0	0					
1.00	05:19.6	1410.402071	79.81371027	0	0.000885	0	0					
2.00	05:19.7	1411.402921	79.86886833	0	0.000885	0	0					
3.00	05:19.8	1411.402921	79.86886833	0	0.000885	0	0					
4.00	05:19.9	1411.282819	79.86197357	0	0.000885	0	0					
5.00	05:20.0	1412.399322	79.92402639	0	0.000885	0	0					
6.00	05:20.1	1412.399322	79.92402639	0	0.000885	0	0					
7.00	05:20.2	1412.399322	79.92402639	0	0.000885	0	0					
8.00	05:20.3	1413.28007	79.97228969	0	0.000885	0	0					
9.00	05:20.4	1413.809409	80.00676348	0	0.000885	0	0					
10.00	05:20.5	1414.396574	80.04123726	0	0.000885	0	0					
1.00	05:20.6	1414.396574	80.04123726	0	0.000885	0	0					
2.00	05:20.7	1414.863637	80.06192154	0	0.000885	0	0					
3.00	05:20.8	1415.335149	80.08950056	0	0.000885	0	0					
4.00	05:20.9	1416.15807	80.13776387	0	0.000885	0	0					
5.00	05:21.0	1416.15807	80.13776387	0	0.000885	0	0					
6.00	05:21.1	1416.095795	80.13776387	0	0.000885	0	0					
7.00	05:21.2	1417.270125	80.19981668	0	0.000885	0	0					
8.00	05:21.3	1417.390227	80.20671144	0	0.000885	0	0					
9.00	05:21.4	1417.390227	80.20671144	0	0.000885	0	0					
10.00	05:21.5	1418.150873	80.24807998	0	0.000885	0	0					
1.00	05:21.6	1418.680211	80.28255377	0	0.000885	0	0					
2.00	05:21.7	1418.680211	80.28255377	0	0.000885	0	0					
3.00	05:21.8	1419.031621	80.30323804	0	0.000885	0	0					
4.00	05:21.9	1420.557361	80.38597513	0	0.000885	0	0					
5.00	05:22.0	1420.263778	80.37218561	0	0.000885	0	0					
6.00	05:22.1	1420.263778	80.37218561	0	0.000885	0	0					
7.00	05:22.2	1421.438109	80.43423843	0	0.000885	0	0					
8.00	05:22.3	1422.438959	80.49629124	0	0.000885	0	0					
9.00	05:22.4	1422.438959	80.49629124	0	0.000885	0	0					
10.00	05:22.5	1422.438959	80.49629124	0	0.000885	0	0					
1.00	05:22.6	1423.844597	80.57213357	0	0.000885	0	0					
2.00	05:22.7	1424.725344	80.62039688	0	0.000885	0	0					
3.00	05:22.8	1424.431762	80.60660736	0	0.000885	0	0					
4.00	05:22.9	1424.431762	80.60660736	0	0.000885	0	0					
5.00	05:23.0	1425.606092	80.67555493	0	0.000885	0	0					
6.00	05:23.1	1425.784021	80.68244969	0	0.000885	0	0					
7.00	05:23.2	1426.31336	80.71002872	0	0.000885	0	0					
8.00	05:23.3	1426.31336	80.71002872	0	0.000885	0	0					
9.00	05:23.4	1426.958352	80.75139726	0	0.000885	0	0					
10.00	05:23.5	1426.780423	80.73760775	0	0.000885	0	0					
1.00	05:23.6	1428.248336	80.82034484	0	0.000885	0	0					
2.00	05:23.7	1428.248336	80.82034484	0	0.000885	0	0					
3.00	05:23.8	1428.132682	80.81345008	0	0.000885	0	0					
4.00	05:23.9	1428.893328	80.86171338	0	0.000885	0	0					
5.00	05:24.0	1428.893328	80.86171338	0	0.000885	0	0					
6.00	05:24.1	1430.183312	80.93066095	0	0.000885	0	0					
7.00	05:24.2	1430.125486	80.93066095	0	0.000885	0	0					
8.00	05:24.3	1430.89058	80.9720295	0	0.000885	0	0					
9.00	05:24.4	1430.89058	80.9720295	0	0.000885	0	0					
10.00	05:24.5	1431.651226	81.01339804	0	0.000885	0	0					
1.00	05:24.6	1432.300666	81.05476658	0	0.000885	0	0					
2.00	05:24.7	1433.003485	81.08924037	0	0.000885	0	0					
3.00	05:24.8	1433.003485	81.08924037	0	0.000885	0	0					
4.00	05:24.9	1433.003485	81.08924037	0	0.000885	0	0					
5.00	05:25.0	1433.999887	81.14439843	0	0.000885	0	0					
6.00	05:25.1	1434.351296	81.1650827	0	0.000885	0	0					
7.00	05:25.2	1434.351296	81.1650827	0	0.000885	0	0					
8.00	05:25.3	1434.587052	81.17887221	0	0.000885	0	0					
9.00	05:25.4	1436.112792	81.26850406	0	0.000885	0	0					
10.00	05:25.5	1436.526476	81.28918833	0	0.000885	0	0					
1.00	05:25.6	1436.526476	81.28918833	0	0.000885	0	0					
2.00	05:25.7	1437.113642	81.32366212	0	0.000885	0	0					
3.00	05:25.8	1437.816461	81.36503066	0	0.000885	0	0					
4.00	05:25.9	1438.16787	81.38571493	0	0.000885	0	0					
5.00	05:26.0	1438.16787	81.38571493	0	0.000885	0	0					
6.00	05:26.1	1439.048618	81.43397823	0	0.000885	0	0					
7.00	05:26.2	1439.106445	81.43397823	0	0.000885	0	0					
8.00	05:26.3	1439.106445	81.43397823	0	0.000885	0	0					
9.00	05:26.4	1440.107295	81.49603105	0	0.000885	0	0					
10.00	05:26.5	1441.161523	81.55118911	0	0.000885	0	0					
1.00	05:26.6	1440.867941	81.53739959	0	0.000885	0	0					
2.00	05:26.7	1440.867941	81.53739959	0	0.000885	0	0					
3.00	05:26.8	1442.2202	81.61324192	0	0.000885	0	0					
4.00	05:26.9	1442.513783	81.62703144	0	0.000885	0	0					
5.00	05:27.0	1443.274429	81.67529474	0	0.000885	0	0					
6.00	05:27.1	1443.274429	81.67529474	0	0.000885	0	0					
7.00	05:27.2	1443.74594	81.69597901	0	0.000885	0	0					
8.00	05:27.3	1443.803767	81.70287377	0	0.000885	0	0					
9.00	05:27.4	1445.329507	81.78561086	0	0.000885	0	0					
10.00	05:27.5	1445.329507	81.78561086	0	0.000885	0	0					
1.00	05:27.6	1444.800169	81.75803183	0	0.000885	0	0					
2.00	05:27.7	1445.27168	81.78561086	0	0.000885	0	0					
3.00	05:27.8	1446.388184	81.84766367	0	0.000885	0	0					
4.00	05:27.9	1446.388184	81.84766367	0	0.000885	0	0					
5.00	05:28.0	1446.388184	81.84766367	0	0.000885	0	0					
6.00	05:28.1	1447.442412	81.90971649	0	0.000885	0	0					
7.00	05:28.2	1448.67457	81.97866406	0	0.000885	0	0					
8.00	05:28.3	1448.67457	81.97866406	0	0.000885	0	0					
9.00	05:28.4	1448.67457	81.97866406	0	0.000885	0	0					
10.00	05:28.5	1449.733246	82.04071687	0	0.000885	0	0					
1.00	05:28.6	1450.084656	82.06140115	0	0.000885	0	0					
2.00	05:28.7	1450.084656	82.06140115	0	0.000885	0	0					
3.00	05:28.8	1450.671821	82.08898018	0	0.000885	0	0					
4.00	05:28.9	1451.201159	82.12345396	0	0.000885	0	0					
5.00	05:29.0	1451.201159	82.12345396	0	0.000885	0	0					
6.00	05:29.1	1451.316813	82.13034872	0	0.000885	0	0					
7.00	05:29.2	1452.606797	82.19929629	0	0.000885	0	0					
8.00	05:29.3	1452.726899	82.20619105	0	0.000885	0	0					
9.00	05:29.4	1452.726899	82.20619105	0	0.000885	0	0					
10.00	05:29.5	1453.665474	82.26134911	0	0.000885	0	0					
1.00	05:29.6	1454.661876	82.31650717	0	0.000885	0	0					
2.00	05:29.7	1455.249041	82.35098095	0	0.000885	0	0					
3.00	05:29.8	1455.249041	82.35098095	0	0.000885	0	0					
4.00	05:29.9	1455.778379	82.37855998	0	0.000885	0	0					
5.00	05:30.0	1456.716954	82.43371804	0	0.000885	0	0					
6.00	05:30.2	1457.126191	82.45440231	0	0.000885	0	0					
7.00	05:30.3	1457.126191	82.45440231	0	0.000885	0	0					
8.00	05:30.4	1457.361946	82.46819183	0	0.000885	0	0					
9.00	05:30.5	1458.12704	82.51645513	0	0.000885	0	0					
10.00	05:30.6	1458.362796	82.52334988	0	0.000885	0	0					
1.00	05:30.7	1458.362796	82.52334988	0	0.000885	0	0					
2.00	05:30.7	1459.239096	82.57850794	0	0.000885	0	0					
3.00	05:30.8	1459.710607	82.60608697	0	0.000885	0	0					
4.00	05:30.9	1460.533528	82.64745552	0	0.000885	0	0					
5.00	05:31.0	1460.533528	82.64745552	0	0.000885	0	0					
6.00	05:31.1	1460.413426	82.64056076	0	0.000885	0	0					
7.00	05:31.2	1460.884938	82.66813979	0	0.000885	0	0					
8.00	05:31.3	1460.884938	82.66813979	0	0.000885	0	0					
9.00	05:31.4	1462.237197	82.74398212	0	0.000885	0	0					
10.00	05:31.5	1462.117095	82.73708736	0	0.000885	0	0					
1.00	05:31.6	1463.291426	82.80603493	0	0.000885	0	0					
2.00	05:31.7	1463.291426	82.80603493	0	0.000885	0	0					
3.00	05:31.8	1464.287827	82.86119299	0	0.000885	0	0					
